MAG_ID	Sep2016_L442_13m	Sep2016_L373_20m	Sep2016_L224_25m	Sep2017_L227_03m	Jun2016_L442_15m	Sep2017_L227_08m	Sep2016_L227_08m	Jun2016_L442_17m	Jun2016_L239_10m	Sep2016_L222_05m	Jun2016_L227_10m	Jun2016_L221_05m	Jul2014_L442_13m	Sep2016_L442_09m	Jun2016_L224_25m	Jul2018_L111_30m	Jun2016_L442_12m	Sep2016_L442_15m	Jun2016_L227_06m	Sep2016_L224_21m	Sep2016_L442_17m	Sep2016_L227_10m	Sep2016_L239_10m	Jun2016_L304_06m	Jul2018_L239_20m	Sep2016_L239_20m	Sep2016_L626_11m	Sep2016_L227_06m	Jul2018_L221_05m	Jun2016_L442_09m	Jun2016_L222_05m	Sep2017_L227_01m	Jun2016_L239_20m	Jun2016_L626_11m	Jun2013_L227_06m	Jun2016_L227_08m	Jun2011_L442_16_5m	Sep2017_L227_10m	Jul2018_L304_06m	Sep2017_L227_04m	Jul2014_L227_06m	Jul2014_L227_08m	Jun2013_L227_08m	Sep2017_L227_06m	Domain	Phylum	Class	Order	Family	Genus	Species	Completeness	Contamination	Strain_heterogeneity
MAG741	0.11748634382130309	0.01646669922522174	0.020178764976980276	1.992739141792158e-05	0.0037239558666988227	9.386773947897523e-06	1.7407892231021827e-05	0.0011507362378874923	0.005572110376238584	0.0001344995220577181	1.0457881613851924e-05	0.00024192546367444708	0.0002294676155432408	0.418509381281007	0.01288546989396125	2.7135352085942002e-05	0.008558812853980965	0.06598457154574444	6.507243302898836e-05	0.04311550347815438	0.04219296735379773	2.7092730559814383e-05	0.0016279853297938064	0.00013573431805081012	0.0003949087448878633	0.0012493314408994361	0.006803199932248959	1.3786797652273801e-05	5.996060024229021e-05	0.02014809913931904	0.00015592209583246432	1.641087466140556e-05	0.0006336337660899414	0.002498138198578776	0.0	3.370610601278169e-05	0.0002432824743873204	1.3147213058706021e-05	8.88791951313399e-05	7.967564575782959e-05	5.717951901675014e-06	2.459305412224162e-05	0.0	1.173740829544559e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter_A	Unresolved_Pseudorhodobacter_A	93.76	1.54	25.0
MAG674	0.003557122223582617	0.0010555248766128478	0.0053319389759118405	0.02620736648476944	0.0016129013716384983	0.002856708204810146	0.02666391721443086	0.0027856236978130154	0.13360951619545994	0.00043889317724097487	0.03857389633269282	0.01568380035872377	0.00026864501331891604	0.006155842518496473	0.03451085834668218	0.000732654506320434	0.02751924515729765	0.0015378958756107391	0.37796599697854233	0.00731123446639513	0.001989943816996299	0.0182300210754351	0.03505782201573214	0.014467229484321251	0.029097334188549238	0.008469375520466324	0.007982220569474995	0.02915218363573295	0.002737025046353953	0.01831700496535746	0.00411010644614376	0.0010127854076753145	0.007519120690933971	0.012156294541115617	0.0029610070954556086	0.06625272197872369	0.0011766927842815293	0.0033656865430287414	0.0373944400315924	0.05799590254712417	0.015887329358804027	0.01186614861398158	0.006917731523700694	0.004586392291445364	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unresolved_Rickettsiales	Unresolved_Rickettsiales	Unresolved_Rickettsiales	79.57	5.49	0.0
MAG501	0.0009305551808528366	4.089200490509822e-05	3.726457059460808e-05	0.9148124513629311	0.00011147482482166728	0.01867655123166677	0.009385340754268055	0.00020348384694352	0.0007267970055963369	0.0012989822261890143	0.008209437066873762	0.00028948346080703066	0.00023506438665405155	0.0004931535281275475	5.481720773820261e-05	0.000379894929203188	0.00047321453312813415	0.0007141493491341823	0.003000562189670019	7.108904118409626e-05	0.0008082943937509143	0.010735494484326449	0.0002619746507714171	8.195279580426272e-05	0.015441504256629787	0.000169812040510603	0.001946638328696605	0.0019542785672098115	0.001671842618520327	0.0005214374137771404	0.00031184419166492864	1.514175139151909	3.520187589388564e-05	9.835189758184156e-05	8.541366621506563e-05	0.005881715499230405	0.0001390185567927545	0.027589426603694584	0.002666375853940197	0.009744331476182559	0.0011693211638925405	0.0010083152190119066	0.00011481712072532272	0.005884843084129033	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unresolved_Novosphingobium	99.82	1.11	0.0
MAG575	0.0	0.0	0.0	0.2346934290394701	0.0	0.002428045527856159	0.0024719206968050996	0.0	0.0007267970055963369	0.0	0.0	1.240643403458703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019472900089866588	0.0	0.0	0.0038918542974456104	0.0	0.0	0.0008823550497455233	0.0	0.0	0.0	0.6093123320713293	7.040375178777127e-06	0.0	4.270683310753282e-05	1.3482442405112677e-05	0.0	0.0022153054003919647	0.0	0.0018644101107332125	0.0	0.0	0.00015308949430043028	0.001475979093152283	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sandarakinorhabdus	Unresolved_Sandarakinorhabdus	99.13	0.65	50.0
MAG614	0.0	0.0	6.210761765768014e-06	0.04469144540999298	0.0	0.09605798673348465	0.0018054471085316925	0.0	0.0	3.5394611067820552e-06	4.1831526455407696e-05	0.0	0.0	8.576583097870392e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022893357323043153	0.0	0.0	0.0007669242292025172	0.0	0.0	0.0005997256978739104	0.0	0.0	6.236883833298573e-06	0.14933192618679286	0.0	0.0	1.4235611035844272e-05	2.0223663607669015e-05	9.92989691376818e-06	0.09082094780954118	1.185055935084532e-05	0.008976789422048801	1.715385570502504e-05	1.229652706112081e-05	0.0	0.02525743547576198	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sandarakinorhabdus	Unresolved_Sandarakinorhabdus	73.39	1.34	25.0
MAG227	0.046580290383496425	0.0005367075643794142	0.02591750884854992	0.0005522734192966838	0.002417610263319909	0.008645218806013618	0.03664858682979553	0.02683530940122387	0.017685393802844198	0.06700199875138431	0.035677063125655835	0.02643811092770496	0.0550778245014886	0.04304801471398596	0.0594012967353098	0.02005302519151114	0.0062018404678235274	0.056050117728580824	0.030233375412301648	0.049275642316145486	0.048374494955530915	0.04251188083966874	0.011826284234823972	0.04258984356952778	0.013375387489897634	0.011368309640611616	0.009462267752375764	0.03554236434756186	0.033422743993878935	0.014630563714467906	0.5759793404470399	3.7510570654641276e-05	0.0023022026834601207	0.046490941986936506	0.010545028874801646	0.03540152314522461	0.03711795466366545	0.011375626099045385	0.006514845003127215	0.013337703099860675	0.0160531499639526	0.01015693135248579	0.008836134249152961	0.01448689618865372	Bacteria	Proteobacteria	Alphaproteobacteria	UBA1301	UBA1301	UBA6038	Unresolved_UBA6038	87.46	2.83	37.5
MAG039	0.0	0.0	0.0	0.010404945090357626	1.393435310270841e-05	0.024308615600405283	0.014117800599358703	0.0	0.0	0.0020635058252539383	0.008434281521571578	0.0019229972753609897	1.1193542221621502e-05	4.288291548935196e-06	0.0	0.0	2.730083844970005e-05	0.0	0.030211684601291984	0.0	7.698041845246804e-06	0.010664376066606937	2.8068712582651834e-05	2.5610248688832098e-05	0.0001602528240124663	0.0	0.04769765616216139	0.03787233315079613	0.0002751133422881551	0.0	0.00011226390899937431	0.006723769789844449	2.112112553633138e-05	0.0019276971926040947	0.0007616051904176686	0.01227913442045637	0.004448593817368144	0.03869882163830117	1.777583902626798e-05	0.26322443089014164	0.0004288463926256261	0.00018444790591681215	0.0004209961093261833	0.1408254247287562	Bacteria	Proteobacteria	Alphaproteobacteria	UBA7879	UBA5542	Unresolved_UBA5542	Unresolved_UBA5542	94.62	0.0	0.0
MAG290	0.0019586685661499223	0.0007922825950362779	0.0009781949781084622	0.00044694292180195544	0.0004249977696326065	2.503139719439339e-05	8.952630290239798e-05	0.0010560109987930953	0.061535479807156526	0.0004955245549494877	0.00010457881613851923	0.0006492700478100545	0.00011193542221621503	0.0021784521068590797	0.0017849853269752225	0.0014381736605549261	0.0027209835654867713	0.0008909189900089799	7.953297370209688e-05	0.001140158852837236	0.0013856475321444247	4.741227847967517e-05	0.22874129507355737	9.731894501756197e-05	0.0021119032878785735	0.005036746415859134	0.0018613474740887636	8.616748532671125e-05	0.0005784434376315055	0.010707656659656162	0.0009386510169114352	0.0003751057065464128	0.0026084590037369253	0.003471821984639007	1.4235611035844272e-05	0.00010448892863962325	0.0004369154642057999	3.944163917611806e-05	0.0001185055935084532	0.00016731885609144216	2.2871807606700057e-05	3.688958118336243e-05	5.740856036266136e-05	4.988398525564376e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Unresolved_Alphaproteobacteria	Unresolved_Alphaproteobacteria	Unresolved_Alphaproteobacteria	Unresolved_Alphaproteobacteria	62.84	3.52	0.0
MAG464	1.5008954529884461e-05	0.0	6.210761765768014e-06	0.00047256385362499747	1.0450764827031308e-05	1.564462324649587e-05	5.471051844035432e-05	2.4558395320769654e-05	0.0	5.3091916601730825e-06	9.412093452466731e-05	0.08052396010148712	0.0	6.432437323402794e-06	0.0	0.0	1.82005589664667e-05	0.0	5.7842162692434096e-05	1.093677556678404e-05	7.698041845246804e-06	8.127819167944315e-05	2.8068712582651834e-05	5.3781522246547405e-05	2.289326057320947e-05	0.0	7.02395273241043e-05	5.170049119602676e-05	0.0006384040378737958	4.8505805932757255e-05	6.236883833298573e-06	5.157703465013176e-05	5.632300143021702e-05	1.9670379516368313e-05	0.0	0.00016853053006390847	1.489484537065227e-05	1.3147213058706021e-05	0.0006251170057570906	6.108466174766936e-05	1.4294879754187535e-05	0.0	0.0	3.374504884940607e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Unresolved_Alphaproteobacteria	Unresolved_Alphaproteobacteria	Unresolved_Alphaproteobacteria	Unresolved_Alphaproteobacteria	52.87	1.14	50.0
MAG150	0.30180005768691676	0.10936311136837862	0.08628921859269789	0.005263678104533857	0.04999994252079345	0.00023466934869743807	0.00039043415432434675	0.1139158708664844	11.17886474307726	0.04636340103773814	0.00048106255423718857	0.0010669533269744846	0.06091525677006421	0.5275927975570461	0.3263679505713238	0.001058278731351738	0.363096601241269	0.2132831778938958	0.0027475027278906195	0.23231625239573486	0.18561518497259094	0.00035559208859756375	1.476316041353447	0.0051604651107996675	0.9434198215916756	0.5638184275053295	0.01592430426619336	0.0006238525937653895	0.0002363153068372614	1.391055565765354	0.2717441470587355	0.005040482931717422	0.6088023628343945	0.47117443574532836	0.00047689296970078313	0.0009673652425668347	0.16035790526044233	0.0001939213926159138	0.00023404854717919507	0.0006878664083759289	0.0003459360900513384	0.00026437533181409743	0.00014352140090665339	0.0011752080055814898	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	95.18	0.7	33.33
MAG297	0.2868136165888271	0.0548694033317221	0.10039075318187417	0.00014803205053313172	0.0910714482910265	1.8773547895795046e-05	0.0001840262892993736	0.18597371107981125	17.42241441965259	0.019502430698369124	0.0002353023363116683	0.002719076792580324	0.07984353666682617	0.3255799592698069	0.3488738404233396	0.002387910983562896	0.994719699334046	0.13529948312557008	0.0013050637957480443	0.1394493568642799	0.12563204291442784	0.0001286904701591183	1.8279421601138541	0.00124465808627724	2.1643288545912234	0.9193896785452009	0.09628334063406326	0.00031709634600229745	0.00038445326037703725	1.0030515608834871	0.09105226708232587	2.34441066591508e-05	1.569757251736042	1.307549137591551	0.00031318344278857395	0.00034380228133037326	0.3682353322017223	1.3147213058706021e-05	0.00021034742847750442	2.6558548585943198e-05	8.576927852512522e-05	7.377916236672486e-05	0.00021049805466309164	5.575268940336655e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	98.34	1.01	0.0
MAG377	0.16324864618292081	0.01678872376384939	0.04748437908017935	0.020553680862484828	0.035908827945679574	0.005447457814429862	0.01701745807669748	0.07499432262525317	1.3422729365021682	0.11200801645467152	0.03475676954363687	0.18944004449112664	0.0188443283300998	0.24204403989654924	0.08127678869833628	0.00024421816877347803	0.1957925130817655	0.0980788675429727	0.08285889805691184	0.06984498296337457	0.0877153378056647	0.014586048815140069	0.0974873169183136	0.1626558114725104	0.06280193706745688	0.03845333010205279	0.43163192962481006	0.027546021709243057	0.0342939362444581	0.4876288670420086	0.37711006253848156	0.011222693857735487	0.07729979927538347	1.107865279931138	0.04929792101712871	0.04534819502959649	0.05011122477533112	0.003520166296468537	0.029350872872206148	0.01099258325972189	0.015787265200524713	0.014823463372181137	0.030488729599270067	0.014461954196025898	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	61.39	8.23	48.84
MAG468	0.03892572357325535	0.0019551489845250087	0.0069995285100205515	0.00820439172377857	0.008708970689192757	0.0021589580080164303	0.009964774881386352	0.029389382514583916	1.7800469995396953	0.04074096706961485	0.011012149339386075	0.3335035565007512	0.019168941054526822	0.012219486768690842	0.02675764952721015	0.00024421816877347803	0.07583717907352511	0.02225176239331952	0.06090056704479655	0.006307785308142694	0.017532290302549595	0.007057656310831647	0.04848402286776727	0.4532143269467861	0.05382205560761547	0.021362961167807105	0.027222833947184995	0.022472480173206296	0.0832782195482773	0.13273613793499023	0.3227181986282847	0.0007173896637700145	0.09369683306675539	0.5067384819109223	0.044941824040160366	0.019320339966526465	0.04671023508236552	0.0012095436014009538	0.06674235026396085	0.0013226157195799712	0.0033106941510698327	0.004020964348986505	0.016624562271687352	0.005518049074896359	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	88.11	1.79	50.0
MAG476	0.013526820270058372	0.028087695869189338	0.014002162400923987	0.0005921282021325269	0.004904892292153361	7.509419158318018e-05	0.0004476315145119899	0.009005914398345102	8.134554352302734	0.007808051201561215	0.0008993778187912655	0.007423183030694572	0.0030838208820567242	0.02099333127781225	0.04062640308497541	0.00043416563337507204	0.026245206029644978	0.007951098446548396	0.0023064562373608095	0.02281137963841981	0.007009067100097215	0.0004097775497171925	0.4072255602678766	0.004399840724741354	0.5413283161989678	0.2919463182899879	0.022130468216187433	0.000596278998460842	0.0011286701222078157	0.04852399560998204	0.0408547075500223	0.00030946220790079054	0.6182047838856514	0.08546779899862032	0.0013274707290924783	0.0011325251620294648	0.005516057735598223	4.272844244079457e-05	0.0016501903896052107	0.00024433864699067743	0.000614679829430064	0.0005779367718726781	0.001019001946437239	0.00017312677235782246	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	71.39	2.57	38.46
MAG539	0.10565178317448919	0.001456777674744124	0.003291703735857047	0.5465229434875122	0.010670230888398965	0.0030100255126258055	0.014771839978895666	0.03250479037813298	0.41160937083605886	0.15519121168796599	0.027582662756534447	0.00667879698861935	0.0222807457921376	0.11891432465197296	0.008674823124570562	6.7838380214855e-05	0.08304915056398755	0.08354133227742934	0.08964450676776801	0.010616874881455607	0.07738841467026611	0.014325281283501854	0.026122615176921306	0.00026634658636385383	0.019030022851480373	0.010419181628471998	0.1727139805808779	0.019105054846638422	0.0008253400268644652	0.21511112286029524	0.3877439494742556	0.5468197213606969	0.011655341108465533	0.4746954336787583	0.018712710706617293	0.04006307760679232	0.060353913441883	0.0019556479424825204	0.0	0.006063316642170831	0.017522663602683078	0.01091931603027528	0.010419653705823036	0.019124639641391657	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	96.57	0.5	25.0
MAG569	0.020716109489873027	0.0058935602069472804	0.05732843647892165	0.0016027316240414071	0.002853058797779547	0.000700879121443015	0.003327394257872458	0.011486312325742837	1.1493083315163408	0.02829799154872253	0.005380580090326815	0.014066828456215926	0.03812520480684284	0.01191716221449091	0.06752794778249833	0.00032562422503130403	0.0284065224069129	0.020685583375168813	0.012530058493248536	0.030893656782273213	0.017863306101895206	0.0027058864646614614	0.026581070815771286	0.01960208434643209	0.1310238535756211	0.015710646105097037	0.058394132751803565	0.003312278135958781	0.006726168509532201	0.05626067165625682	0.2507539145177691	0.00024147429858925322	0.0418303891247043	0.057693223121508264	0.011886735214929967	0.007502979198445205	0.055284701067404345	0.0005094545060248583	0.0012057944139485112	0.001362453542458886	0.005600733887690676	0.005182986156262422	0.0035114902755161194	0.002903541377085853	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	86.04	3.24	29.41
MAG598	0.37501373788369313	0.11797087840090179	0.1015149010614782	0.007031522400323757	0.30635023655132004	0.00015018838316636037	0.0003058815349165264	0.34564888911326686	11.177774547568864	0.0668250256960452	0.0010144145165436366	0.04653860180274171	0.040598977637821186	0.7941572885304067	0.295550401596003	0.000759789858406376	1.6852534566615345	0.17159029039716603	0.005162413020299743	0.24296593760389082	0.14049696171759943	0.00019642229655865429	0.7583464422017958	0.006625371335800864	0.8056825193529609	0.5111312095790487	0.1710934543433289	0.0004756445190034461	0.0012591726050880942	1.9757202975758434	0.467579180982394	0.0003844833492100731	1.4695656725668649	1.1408033304312968	0.00044842174762909455	0.0016987877430441971	0.06852125365345732	5.916245876417709e-05	0.00022516062766606107	0.00040900164822352524	0.0030819760750028327	0.002336340141612954	0.000440132296113737	0.00020833899724415924	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnohabitans	Unresolved_Limnohabitans	98.01	0.29	0.0
MAG246	0.00018385969299108463	5.8782257051078686e-05	0.0001397421397297803	0.28716225064285766	3.831947103244813e-05	0.00015957515711425787	0.00026111838346532743	5.262513283022069e-05	0.00629890738183492	0.0001026443720966796	0.00016732610582163079	2.481286806917406e-05	6.716125332972901e-05	0.0002015497027999542	0.0002021384535346221	0.0	0.00013650419224850023	0.00021212356904975712	0.0003687437871642674	0.0001968619602021127	0.00013086671136919566	0.0003589786799175406	0.00019648098807856283	0.00011268509423086123	0.004658778526648128	0.00010310016745286609	0.00011037640008073532	0.0002516090571539969	0.0	0.0003637935444956794	0.00013409300241591933	0.41909153946031147	0.00022529200572086807	0.00025571493371278806	0.00016370952691220915	0.00023594274208947185	9.929896913768179e-05	0.0002037818024099433	4.740223740338128e-05	0.0007409835055478153	0.00016010265324690039	0.00022133748710017457	7.654474715021514e-05	0.0003755970654542589	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	Unresolved_Polaromonas	93.04	4.74	27.27
MAG133	0.031492538842330074	0.0005699323183648064	0.006744887277624064	0.03064263446035827	0.053905044977827485	1.5823128397738389	3.3992192212176544	0.07446105461257359	0.04130629648472515	0.031538368191981504	3.348634608518614	1.5323186676118439	0.019566311803394385	0.006097950582585849	0.008068407763966697	0.003079862461754417	0.03128221072361464	0.029255375564779	8.35724172850747	0.007472551906005195	0.026573640449791967	3.2631771590942034	0.0005426617765979354	4.447081389472774	0.0043039329877633805	0.0008217689817566679	0.387265633901449	3.2019010339546767	0.2410874651977213	0.019723673337407415	0.03619887376846492	0.002724205193793323	0.007483918815040087	0.055332777579544065	0.7439708272470165	4.472598031260054	0.05975315467860001	1.4089572422721421	0.5729804698930466	3.2416328620607415	0.7194269903168485	0.8365450324951099	0.7975484248382729	2.2781385180556626	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	88.93	0.6	25.0
MAG301	0.4217891446760781	0.21109986382195642	0.0859414159338149	0.0035584627532002817	0.7673961776606332	0.01106387755992188	0.02385875972348906	0.7646852801293709	15.14681299513046	0.13831329140027576	0.0184686189300625	0.12073528054658944	0.03014420920282671	0.7676470701748894	0.25338911669435793	0.09331847582355454	0.6713549183165739	0.40624138248000735	0.07093256713676559	0.17806984558448605	0.44948866334396087	0.032887188308294686	2.0574319541896156	0.06478368508326968	1.320248613941847	1.340556894948025	0.6930684674342208	0.0416774893028237	0.00814053325642387	1.3939295347668699	0.23832380503800507	0.0008439878397294287	1.3772065107840772	1.1300141272665687	0.003715494480355355	0.025212167297560706	0.18766015682484793	0.008009939556016643	0.010449230707607862	0.05326051333425049	0.0023100525682767056	0.0034799171582971895	0.0050232490317328685	0.011989762573797672	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	91.33	0.32	66.67
MAG393	0.0006678984765798585	4.089200490509822e-05	0.0006459192236398734	0.00011387080810240902	0.00111823183649235	0.008704668374350303	0.008753682950456691	0.0013436950582649684	0.029314145892385592	0.004445563150118261	0.008204208126066835	1.1113559543842715	0.00016790313332432254	0.00033234259504247765	0.0030046681991502304	0.000515571689632898	0.0007644234765916014	0.0004207117452820183	0.03186741650836291	0.0008940814025845952	0.00045418446886956145	0.006580146934714918	0.0016513759236126827	0.21210151861603857	0.0012247894406667067	0.001261460872364479	0.007184500223436954	0.016464883096227987	0.05416205748944755	0.001109570310711822	0.010088159600360441	5.626585598196192e-05	0.003446263650011404	0.015421577540832758	0.005028729598411989	0.011675795122827579	0.00199094433121052	0.008394495537983795	0.07398896730700276	0.012764038450404303	0.003365014694135746	0.0025761224193048098	0.002281990274415789	0.039648965222015206	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	95.4	0.86	0.0
MAG394	0.0310985537859206	0.003532046923677858	0.0027482620813523463	0.0005522734192966838	0.04165674860054679	0.00019399332825654878	0.0007609735746703828	0.0698265345813255	0.1829105797417448	0.12877267398694472	0.0011608248591375636	0.410202199441574	0.007012754201845871	0.009164079040074513	0.011617821965015315	0.0020351514064456504	0.02103074588575227	0.018118888189666754	0.0028523416477706565	0.0032044752410677235	0.017628515825615178	0.0009888846654332248	0.013552510058657059	0.43975614126080487	0.0526831158940983	0.007029005533992458	0.01588918450253131	0.001071923517464288	0.0936972556139082	0.05892849098255847	0.8848734860588183	0.00039386099187373343	0.017516453444797492	0.1305621440398947	0.0007544873848997464	0.0014426213373470566	0.02800727424528315	0.0002465102448507379	0.023739633019580885	0.00045149532596103437	0.0005031797673474012	0.00044267497420034913	0.00045448443620440247	0.0003770642414911896	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	91.07	0.54	20.0
MAG514	1.0263573376170891	0.0011705336404084364	0.08148829974775923	0.01287878839638246	2.0139425046992736	2.709019832438576	6.837412226298819	2.3074998076551396	0.03306926375463333	0.7769594956636027	7.927764483486273	3.39729105099307	0.08164569696450724	0.2173370481373591	0.13289061585933767	0.05523400917093495	1.0020863755757234	0.9139909635359584	18.451132934557414	0.19605810719795408	0.8654254113054136	6.822389811832859	0.002666527695351924	4.655195392367961	0.00497928417467306	0.002999001929731899	2.233230651506234	8.169987354749193	0.6184089412400579	0.5025322759148483	1.148257090339017	0.0021029363673258266	0.011525094167658158	0.243214407530136	0.8707460613267276	10.4665009337434	0.26368344759665713	2.3451111217238334	1.2408720696270132	6.376024960786303	0.43368663891039394	0.5786130808610397	1.0012244289116017	4.516664750290233	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	95.89	0.0	0.0
MAG584	0.0597431435062051	0.01958215884892891	0.016682106102852885	0.005759016119779336	0.0307008634735423	0.0003441817114229091	0.001069341951334198	0.06512535604849246	7.320541706034837	0.032563042182394905	0.001369982491414602	0.011426325745854653	0.01451802426144309	0.07660604023017833	0.08151661398219091	0.001329632252211158	0.14489464993204137	0.03377360758553883	0.00407064219948005	0.028577794556006696	0.03283214846997762	0.0009143796563937355	0.45299627425265415	0.00905578393637103	0.40578304366013784	0.21709862907707336	0.030564228604174525	0.0013683396669881749	0.0016400987713332319	0.2937329710515531	0.20378706081111425	0.004754464830475783	0.49502285957017733	0.8111966160652709	0.0007153394545511746	0.0020055133077605107	0.08187200005401864	0.000345114342791033	0.0013361505668078098	0.0017820786101167886	0.0006061029015775514	0.00040578539301698677	0.0005262451366577291	0.0007233177862068346	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	78.71	5.25	8.33
MAG685	1.2200666570184104	0.27675708919770475	0.13276745426682282	0.00022774161620481805	2.0893517401028556	0.0014048871675353292	0.005684920234302272	2.4895266337726842	5.800566901664365	0.04037109338395612	0.005526990432920742	0.007280509039296822	0.08602237197316125	0.9045422012915477	0.5147267285107552	0.02761022074744599	1.826808304023229	0.9465307190281913	0.015129340679239793	0.3849635631752314	0.9131956099760925	0.006647878761114454	0.7983537138696022	0.010423371216354664	1.6829007546820582	0.7701794773779735	0.02567254723696012	0.00658319587896074	0.0010757637102293243	3.2556672516264755	0.08357736180811752	0.00012425376529349923	0.9467790934791798	0.05329689329959995	0.0019396020036337822	0.007240071571545508	0.3985264827371721	0.0013245817156646315	0.0022930832343885693	0.0034393320418796445	0.000834820977644552	0.0009345360566451815	0.0014734863826416414	0.0023944312922709004	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unresolved_Polynucleobacter	95.59	1.29	16.67
MAG375	7.129253401695118e-05	0.0002964670355619621	0.00010247756913517223	0.14264596130988777	1.393435310270841e-05	0.004890509226854609	0.006338959613839234	2.8066737509451034e-05	0.00314945369091746	2.8315688854256442e-05	0.003545221867095802	0.0002501964196975051	0.00010074187999459353	5.5747790136157545e-05	0.00013704301934550653	0.0	0.00011830363328203354	3.1818535357463567e-05	0.013108480120172877	0.0001367096945848005	2.694314645836381e-05	0.007873824818946055	0.0001543779192045851	0.0002919568350526859	0.0027586378990717415	0.00012735903038295224	0.00023078701835062837	0.0032640243441758227	2.821675305519539e-05	0.0001818967722478397	7.484260599958288e-05	0.2304743237447797	7.74441269665484e-05	0.00021637417468005146	0.0006975449407563693	0.005807562066002286	9.92989691376818e-06	0.0055974259597440885	0.0002666375853940197	0.026085806421113408	0.00391107910074571	0.004168522673719954	0.000975945526165243	0.009696566428074989	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhizobacter	Unresolved_Rhizobacter	73.78	6.44	7.32
MAG037	0.10955411135225915	0.09763477321153513	0.05552110480508317	1.992739141792158e-05	0.05996997216578132	0.00011577021202406944	0.000803249884374293	0.08626311773529775	0.03973156963926642	0.0006831159936089366	0.00084185946991508	0.0011372564531704776	0.5201527134965296	0.03098076229528232	0.1796222854561554	0.005440638093231372	0.6284516506928702	0.0657653771910597	0.0016123502850516006	0.1004542835809114	0.037928252171531	0.0008127819167944314	0.002264209481667248	0.0007145259384184155	0.004750351568940965	0.001419143481410039	0.0017660224012917651	0.0012994056787268057	0.0010299114865146319	0.09863655636426186	0.0009760723199112267	0.0	0.003981332163598465	0.0010326949246093364	0.001569476116701831	0.0009437709683578874	0.21347292385218833	7.888327835223611e-05	0.0005392004504634621	0.0004116575030821196	0.0015409880375014163	0.0010144634825424669	0.000717607004533267	0.0006690322728403987	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rhodoferax	Unresolved_Rhodoferax	78.25	2.24	12.5
