MAG_ID	Jun2018_L221_05m_A	Jun2018_L221_05m_B	Jun2018_L221_05m_C	Jun2018_L304_06m_A	Jun2018_L304_06m_B	Jun2018_L304_06m_C	Sep2017_L227_04m_A	Sep2017_L227_04m_B	Sep2017_L227_04m_C	Domain	Phylum	Class	Order	Family	Genus	Species	Completeness	Contamination	Strain_heterogeneity
MAG188	0.0546120774406778	0.0434124468948985	0.0841137339117285	0.1144672411122998	0.0640887731415954	0.0788519443929719	0.0025404476496522	0.0046892411657193	0.0119692938153743	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylopumilus_A	Unresolved_Methylopumilus_A	98.24	0.0	0.0
MAG018	0.0	0.0	0.0	0.0001886693075128	0.0002264620959066	0.0001793958351911	1.7520328618291695e-05	0.0	0.0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Unresolved_Methylotenera	97.44	0.85	0.0
MAG111	0.0008388507657731	0.0008140812255804	0.0007047555276647	0.0007389547877588	0.0008563098001472	0.0007474826466297	0.0026105289641254	0.0024206036573041	0.0050510914499797	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Unresolved_Methylotenera	91.57	0.43	0.0
MAG304	0.0	0.0	0.0	0.0	0.0	1.494965293259493e-05	0.0026806102785986	0.0024097489323835	0.0053478508007741	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Unresolved_Methylotenera	74.75	0.0	0.0
MAG684	0.0008026934051794	0.0007358041846592	0.0011074729720446	0.0020989460460809	0.0016984657193002	0.0019658793606362	0.004748009055557	0.0045806939165128	0.0098239710085898	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	Unresolved_Methylotenera	89.71	0.43	0.0
MAG005	0.0	0.0	0.0	0.0010062363067354	0.001259695408481	0.0008969791759556	0.003547866545204	0.0051125754376245	0.0019969431313873	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Unresolved_Nitrosomonadaceae	Unresolved_Nitrosomonadaceae	96.35	0.48	100.0
MAG315	0.0024948578809631	0.0023717943399124	0.001974864390709	0.0023269214593256	0.0027387759723716	0.0025862899573389	0.0755301366734555	0.0759288008199225	0.0355307497711552	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Unresolved_Propionivibrio	93.61	3.02	7.69
MAG396	0.0072893238956837	0.0087513731749903	0.0066293486997918	3.144488458548174e-05	8.49232859650116e-05	0.0001345468763933	0.0131227261351004	0.0077936924930242	0.0052983909089751	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Unresolved_Propionivibrio	85.12	4.12	28.0
MAG097	0.2827360968982553	0.3520275084308287	0.3229793903926642	0.3723074334921037	0.3876889543112721	0.432209415934252	0.0248788666379742	0.018670126863512	0.03872709527867	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	Unresolved_Sulfuritalea	96.54	0.44	0.0
MAG466	0.0006797583791609	0.0006105609191853	0.0006118207328078	0.0007153711243197	0.0007784634546792	0.0007325329936971	1.7520328618291695e-05	4.341889968258613e-05	0.0001112847565479	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-39	Unresolved_SG8-39	Unresolved_SG8-39	86.28	6.06	9.68
MAG659	0.0005929807137361	0.0007358041846592	0.0008209240212359	3.144488458548174e-05	1.4153880994168603e-05	0.0001046475705281				Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-39	Unresolved_SG8-39	Unresolved_SG8-39	97.84	1.51	0.0
MAG255	0.0146798884010296	0.0147943607341071	0.0182229643581895	0.0126801497090955	0.014189265696654	0.0143965157740889	0.0022513622274504	0.0019104315860337	0.0048841643151579	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-41	PALSA-1004	Unresolved_PALSA-1004	97.14	4.11	18.75
MAG154	0.0041074761634408	0.0044148251079557	0.0047861419351301	0.0046381204763585	0.0061993998754458	0.0052921771381386	0.0002102439434195	0.0001736755987303	0.0004451390261916	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-41	UBA5216	Unresolved_UBA5216	75.87	5.88	80.0
MAG469	5.785177694987064e-05	3.131081636848072e-05	6.195652990459701e-05	0.0	0.0	0.0	0.0004905692013121	0.0006512834952387	0.0002720294048948	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	UKL13-2	UKL13-2	Unresolved_UKL13-2	57.14	2.49	0.0
MAG597	0.0014824517843404	0.0017690611248191	0.0013940219228534	0.0001572244229274	0.0001910773934212	0.0002242447939889	0.0008935367595328	0.002670262330479	0.0001731096212967	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Unresolved_Chromatiaceae	Unresolved_Chromatiaceae	89.77	2.74	12.5
MAG733	0.0056550111968498	0.0051662847007993	0.004151087503608	0.0027828722858151	0.0029581611277812	0.0030048802394515	0.0002102439434195	0.000151966148889	0.0003091243237441	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	GCA-2786165	Unresolved_GCA-2786165	90.64	2.83	0.0
MAG216	0.0040930132192033	0.0041017169442709	0.0042750005634171	0.0029558191510352	0.0032412387476646	0.0030646788511819	8.760164309145848e-05	0.0001085472492064	8.655481064836849e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	AMB10-2013	Unresolved_AMB10-2013	88.75	1.75	7.69
MAG616	0.7407992353152123	0.7163132014699176	0.5908329583027132	0.2009642573858138	0.1798675196738945	0.1774523803099018	0.0260877693126363	0.0134707136265223	0.0178550209394634	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	UBA6136	Unresolved_UBA6136	96.9	0.78	0.0
MAG070	0.0043533462154777	0.0048610042412066	0.0043137233946075	0.0398092238852198	0.034592085149748	0.0336516687512711	0.0626088943174653	0.0507132748292606	0.0868021101073638	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	80.94	1.93	46.15
MAG149	0.0045269015463273	0.0047827272002854	0.004259511430941	0.0060531402827052	0.0057252448621412	0.0053071267910712	0.0066752452035691	0.0058615514571491	0.007214961716189	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	85.73	4.12	26.92
MAG530	0.1411800301740405	0.146354583410371	0.1413460784111	0.3096770846189705	0.2969767310196455	0.2858448388976813	0.3073416046220729	0.2518621823337615	0.3606677134852766	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	96.42	1.38	20.0
MAG639	0.0044111979924276	0.005213250925352	0.003531522204562	0.0251401852260926	0.0271966823302949	0.0235008544100392	0.108354472339825	0.0909625948350179	0.0949877222001095	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	94.49	0.98	0.0
MAG666	0.0003760365501741	0.0004383514291587	0.0003020380832849	0.0031916557854263	0.0023495442450319	0.0028254844042604	0.0090229692384202	0.008075915340961	0.0143186386758301	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	87.96	2.54	38.46
MAG716	0.0858664999378455	0.0914667223164242	0.0828823478798746	0.0546983767364454	0.0544287493630753	0.0521892383876888	0.0018133540119931	0.0017041918125415	0.0018856583748394	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	95.01	0.0	0.0
MAG734	0.000759304572467	0.0009706353074229	0.0004646739742844	0.0031366272374018	0.002774160674857	0.0022200234604903	0.0387900075608978	0.0311747699720968	0.0423376673800019	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	KS41	Unresolved_KS41	99.42	2.13	55.56
MAG079	2.892588847493532e-05	3.131081636848072e-05	0.0	0.0021539745941054	0.0023070826020494	0.0021228507164284	0.0016469108901194	0.0010854724920646	0.0008655481064836	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	UBA10906	Unresolved_UBA10906	92.53	0.93	16.67
MAG222	0.0009690172639103	0.0005949055110011	0.0006582881302363	0.0665609594463184	0.0669266262809262	0.0627436933581009	0.0012351831675895	0.0003256417476193	0.0001421971889223	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	UBA10906	Unresolved_UBA10906	85.06	4.66	76.19
MAG239	0.0184619483191274	0.014395147825409	0.0172703827109064	2.068711789551965	2.028619147370209	1.964832884930952	0.0335952301255743	0.0114300253414408	0.0047110546938611	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	UBA10906	Unresolved_UBA10906	94.52	0.92	40.0
MAG460	2.892588847493532e-05	3.131081636848072e-05	5.421196366652238e-05	0.0043708389573819	0.0041400101907943	0.0042008524740591	5.256098585487509e-05	0.0	4.94598917990677e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	UBA10906	Unresolved_UBA10906	89.74	7.58	48.89
MAG484	0.0013522852862032	0.0011819833179101	0.0007744566238074	0.0078769435886631	0.0074590952839268	0.0071907830605781	0.3201051640204984	0.3061792258366768	0.6034910522727994	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	UBA4132	Unresolved_UBA4132	99.08	1.9	18.18
MAG198	0.0023574599107072	0.0026614193913208	0.002602174255993	3.144488458548174e-05	5.661552397667441e-05	1.494965293259493e-05	1.7520328618291695e-05	0.0	0.0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Unresolved_Pseudohongiellaceae	Unresolved_Pseudohongiellaceae	93.04	0.31	0.0
MAG044	0.0023429969664697	0.0023170004112675	0.0035005439396097	0.0008018445569297	0.0010049255505859	0.0007923316054275	0.0003679269009841	0.0002605133980955	0.0008655481064836	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Unresolved_Steroidobacteraceae	Unresolved_Steroidobacteraceae	96.56	3.07	0.0
MAG595	0.0151571655608661	0.0168921854307953	0.0176731001552863	0.0133326310642442	0.0166732718111306	0.0158466321085506	0.0002978455865109	0.0003256417476193	0.0007171684310864	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Unresolved_Steroidobacteraceae	Unresolved_Steroidobacteraceae	95.11	2.55	9.09
MAG141	0.0	0.0	0.0	0.0212567419797856	0.0247551378588008	0.0233513578807132	0.0094434571252592	0.0072509562469918	0.002967593507944	Bacteria	Proteobacteria	Gammaproteobacteria	UBA9339	UBA9339	UBA9339	Unresolved_UBA9339	87.4	1.36	0.0
MAG137	0.0082728041038315	0.0089548934813854	0.0086739141866435	0.1525548575664646	0.1675253354469795	0.1764208542575527	0.3289616901370448	0.1858437453663893	0.1307410414843606	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Unresolved_Spirochaetales	Unresolved_Spirochaetales	Unresolved_Spirochaetales	99.97	2.0	0.0
MAG415	0.1774747887379656	0.1936887100554217	0.2049289672256927	0.0092212124046925	0.0111461812829077	0.0116532544609577	0.0229253499970346	0.0145019124939837	0.0111593880871646	Bacteria	Spirochaetota	Spirochaetia	Treponematales	UBA8932	Unresolved_UBA8932	Unresolved_UBA8932	70.22	8.9	15.0
MAG623	0.0084029706019687	0.007686805418462	0.0106255448786383	0.0117761092772629	0.0133188020155126	0.0137536806979873	0.0017169922045925	0.0008792327185723	0.0012612272408762	Bacteria	Spirochaetota	Spirochaetia	Treponematales	UBA8932	Unresolved_UBA8932	Unresolved_UBA8932	82.18	1.15	0.0
MAG332	0.0	0.0	0.0	1.572244229274087e-05	1.4153880994168603e-05	1.494965293259493e-05	1.7520328618291695e-05	0.0	0.0	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Unresolved_Sumerlaeales	Unresolved_Sumerlaeales	Unresolved_Sumerlaeales	100.0	2.81	0.0
MAG517	1.446294423746766e-05	0.0	1.5489132476149252e-05	0.0	1.4153880994168603e-05	4.48489587977848e-05	5.256098585487509e-05	0.0	3.709491884930078e-05	Bacteria	UBP3	UBA1439	UBA1439	UBA1439	UBA1439	Unresolved_UBA1439	89.19	2.39	0.0
MAG065	0.00611059394033	0.0057063962831556	0.0069701096142671	0.0002358366343911	0.0004033856083338	0.0002840434057193	1.7520328618291695e-05	4.341889968258613e-05	1.2364972949766923e-05	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	UBA1859	UBA5540	Unresolved_UBA5540	79.01	3.45	12.5
MAG213	0.0760027719678925	0.0836625013365804	0.0871341147445776	0.0009905138644426	0.0011181565985393	0.0010016267464838	0.0003153659151292	0.0001736755987303	0.0003338542696437	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	UBA1859	UBA5540	Unresolved_UBA5540	83.05	0.03	0.0
MAG183	0.0005062030483113	0.0007044933682908	0.0006660326964744	0.0008175669992225	0.0010544641340655	0.0009792022670849	3.504065723658339e-05	2.1709449841293066e-05	2.472994589953385e-05	Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	Unresolved_UBA1067	Unresolved_UBA1067	86.5	2.77	33.33
MAG201	0.0002314071077994	0.0001722094900266	0.0001858695897137	7.861221146370435e-05	0.0001132310479533	9.717274406186703e-05				Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	Unresolved_UBA1067	Unresolved_UBA1067	87.57	7.06	7.14
MAG499	4.338883271240298e-05	0.0001408986736581	7.744566238074627e-05	0.000149363201781	0.0001840004529241	0.0001943454881237	5.256098585487509e-05	4.341889968258613e-05	1.2364972949766923e-05	Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	UBA1067	Unresolved_UBA1067	Unresolved_UBA1067	93.92	1.38	25.0
MAG010	0.0001012406096622	0.0001252432654739	0.0001548913247614	9.43346537564452e-05	8.49232859650116e-05	0.0001195972234607	3.504065723658339e-05	0.0	4.94598917990677e-05	Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	Unresolved_RFP12	Unresolved_RFP12	Unresolved_RFP12	72.8	0.79	0.0
MAG067	0.0008243878215356	0.0009706353074229	0.0010532610083781	0.0003930610573185	0.0005661552397667	0.0007325329936971				Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	Unresolved_RFP12	Unresolved_RFP12	Unresolved_RFP12	87.5	0.03	0.0
MAG687	0.000433888327124	0.0004226960209744	0.0005730979016175	7.861221146370435e-05	0.0001840004529241	0.0002242447939889				Bacteria	Verrucomicrobiota	Kiritimatiellae	RFP12	Unresolved_RFP12	Unresolved_RFP12	Unresolved_RFP12	76.69	2.73	0.0
MAG027	0.0009545543196728	0.000853219746041	0.0009293479485689	0.0004323671630503	0.0004812319538017	0.0004709140673767	0.0004555285440755	0.0003690606473019	0.0013045046462004	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	77.83	4.43	33.33
MAG108	0.0028564314868998	0.0029432167386371	0.0031442938926582	0.0003301712881475	0.0004529241918133	0.0003587916703822	0.0010687400457157	0.0005970098706355	0.0004389565397167	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	95.27	2.16	0.0
MAG110	0.0005351289367863	0.0003835575005138	0.0004801631067606	0.0001572244229274	0.0002193851554096	0.0002466692733878	0.0004029675582207	0.0002170944984129	0.0003091243237441	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	85.14	0.96	50.0
MAG208	0.0082221837990003	0.0086261299095164	0.0096729632313552	0.001698023767616	0.0019603125176923	0.0018986059224395	0.000543130187167	0.0004124795469845	0.0007048034581367	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	94.44	1.01	0.0
MAG384	0.0	0.0	2.323369871422388e-05	0.0001100570960491	6.36924644737587e-05	0.0001793958351911	3.504065723658339e-05	0.0	1.2364972949766923e-05	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	86.72	0.68	0.0
MAG405	0.0005495918810237	0.0005949055110011	0.0005111413717129	0.0010298199701745	0.0009907716695918	0.0014949652932594	0.0007884147878231	0.0006295740453974	0.0007851757823101	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	96.28	6.67	0.0
MAG441	0.0	6.262163273696144e-05	1.5489132476149252e-05	6.288976917096348e-05	5.661552397667441e-05	7.474826466297465e-05	0.0002277642720377	0.0002822228479368	0.0001607446483469	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	84.36	4.39	0.0
MAG450	0.0005278974646675	0.0003600743882375	0.0005111413717129	0.0111786564701387	0.0113726433788144	0.0112122396994461	0.0010161790598609	0.0014328236895253	0.0015765340510952	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	89.86	0.0	0.0
MAG529	0.0031673847880054	0.0036007438823752	0.0035779896019904	0.0005267018168068	0.0007784634546792	0.0007026336878319				Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	93.65	3.04	20.0
MAG573	0.0033843289515674	0.0035068114332698	0.003841304854085	0.0014307422486394	0.0017550812432769	0.0019883038400351	0.0001576829575646	4.341889968258613e-05	3.709491884930078e-05	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	84.29	3.12	10.0
MAG702	0.0498320743701948	0.0486883194529875	0.0583630511701303	0.0016587176618841	0.0018046198267564	0.0015323394255909	0.0134818928717754	0.0128302848562042	0.0179663056960113	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	97.3	1.74	0.0
MAG715	0.0191778640588821	0.0217453619679098	0.0228154921373678	0.0056050506773621	0.0069990941516163	0.0064956241992124	0.0022338418988321	0.0020298335601609	0.0029243161026198	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	Unresolved_UBA8416	85.54	6.08	30.0
MAG680	0.0003688050780554	0.0003209358677769	0.0004879076729987	0.0020439174980563	0.0019956972201777	0.0019658793606362	0.0152952468837686	0.0134598589016017	0.0246433910888854	Bacteria	Verrucomicrobiota	Kiritimatiellae	Unresolved_Kiritimatiellae	Unresolved_Kiritimatiellae	Unresolved_Kiritimatiellae	Unresolved_Kiritimatiellae	64.75	6.71	6.67
MAG129	5.785177694987064e-05	3.131081636848072e-05	1.5489132476149252e-05	0.0001886693075128	0.0001344618694446	0.0002616189263204	5.256098585487509e-05	8.683779936517226e-05	2.472994589953385e-05	Bacteria	Verrucomicrobiota	Lentisphaeria	UBA1407	YB12-FULL-65-16	Unresolved_YB12-FULL-65-16	Unresolved_YB12-FULL-65-16	64.33	6.79	0.0
MAG751	0.0060744365797364	0.0057298793954319	0.0061027181956028	0.0002043917498056	0.0002406159769008	0.0002391944469215	0.0995154665518968	0.0800861604645301	0.0925394575560556	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	GWF2-38-69	GWF2-38-69	Unresolved_GWF2-38-69	95.57	3.19	12.5
MAG596	0.0005278974646675	0.0004774899496193	0.0003252717819991	0.0004559508264894	0.0004387703108192	0.000478388893843	0.0005869310087127	0.0004016248220639	0.0004575039991413	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	GWF2-50-93	Unresolved_GWF2-50-93	Unresolved_GWF2-50-93	63.88	6.62	27.78
MAG063	0.0065806396280477	0.0059803659263798	0.0075896749133131	0.0001257795383419	0.0002972315008775	0.000328892364517	0.024029130699987	0.0172155937241454	0.0127421046247348	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unresolved_Victivallaceae	Unresolved_Victivallaceae	94.57	1.69	0.0
MAG074	8.677766542480597e-05	1.565540818424036e-05	0.0	0.0	0.0	0.0	0.1873799145726297	0.1701478131311344	0.4855292103320229	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	UBA695	Unresolved_UBA695	98.65	0.0	0.0
MAG189	2.892588847493532e-05	6.262163273696144e-05	4.646739742844776e-05	2.3583663439111304e-05	7.076940497084302e-06	0.0	0.0021199597628132	0.0009552157930168	0.0002843943778446	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	UBA695	Unresolved_UBA695	79.81	2.36	0.0
MAG550	4.338883271240298e-05	3.131081636848072e-05	1.5489132476149252e-05	1.572244229274087e-05	0.0	1.494965293259493e-05	0.0	0.0	1.2364972949766923e-05	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	UBA695	Unresolved_UBA695	97.97	1.35	0.0
MAG047	0.0061467513009237	0.0070449336829081	0.0052198376444622	0.002547035651424	0.0025760063409386	0.0030572040247156	0.0002540447649652	0.0003256417476193	0.0008099057282097	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	62.64	3.49	0.0
MAG224	0.0	3.131081636848072e-05	3.0978264952298505e-05	0.0	0.0	1.494965293259493e-05				Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	97.3	1.52	0.0
MAG285	0.0039194578883537	0.0038903689337837	0.0045383158155117	0.0002830039612693	0.0002972315008775	0.0003587916703822	0.0001051219717097	0.0001302566990477	0.0003833141614427	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	68.11	5.68	0.0
MAG411	0.000542360408905	0.000587077806909	0.0006195652990459	3.144488458548174e-05	4.24616429825058e-05	6.727343819667719e-05				Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	67.38	4.62	0.0
MAG473	0.0	0.0	0.0	7.861221146370435e-06	0.0	2.989930586518986e-05	0.0028032525789266	0.0031261607771462	0.0039691563168751	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	98.65	3.72	0.0
MAG610	0.0002747959405118	0.0002974527555005	0.0002788043845706	0.0002201141920983	0.0002830776198833	0.0002840434057193	0.0222157766879938	0.0154354188371593	0.0233265214697353	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	Unresolved_Chthoniobacteraceae	97.93	0.71	50.0
MAG022	0.0	1.565540818424036e-05	0.0	0.0	0.0	0.0	5.256098585487509e-05	6.51283495238792e-05	0.0001236497294976	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	UBA967	Unresolved_UBA967	97.97	0.0	0.0
MAG023	1.446294423746766e-05	3.131081636848072e-05	1.5489132476149252e-05	0.000212252970952	0.0001840004529241	0.0002317196204552	0.0001138821360188	0.0001302566990477	0.0001978395671962	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	UBA967	Unresolved_UBA967	79.31	3.76	28.57
MAG001	0.004020698498016	0.0038981966378758	0.0034076091447528	0.0063597279074136	0.0075157108079035	0.0081027118894664	0.0019710369695578	0.0013134217153982	0.0011437599978534	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	85.41	2.03	0.0
MAG032	0.0012799705650158	0.0014402975529501	0.0012623642968061	0.0011162934027846	0.0010686180150597	0.0012781953257368	0.0013665856322267	0.0007598307444452	0.0009026430253329	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	70.53	7.25	10.34
MAG568	0.0012510446765409	0.0012759157670155	0.0014482338865199	0.0058173036483141	0.0056403215761761	0.0059275373877738	0.0023564841991602	0.0016607729128589	0.0018361984830403	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	72.07	2.03	33.33
MAG644	0.0001446294423746	0.0001722094900266	0.0001394021922853	0.0001415019806346	7.0769404970843e-05	2.989930586518986e-05				Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	81.99	5.56	0.0
MAG646	0.000867776654248	0.0011271893892653	0.0007899457562836	0.0005267018168068	0.0006156938232463	0.0004933385467756	0.0008059351164414	0.0005861551457149	0.0010510227007301	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	92.82	4.6	50.0
MAG730	0.0002892588847493	0.0002191757145793	0.000317527215761	0.0017058849887623	0.0017196965407914	0.0017715338725124	0.0032675412873114	0.0015196614888905	0.0012983221597255	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	97.3	2.36	25.0
MAG750	0.0001446294423746	9.393244910544216e-05	0.0001548913247614	7.861221146370435e-05	5.661552397667441e-05	0.0001121223969944	8.760164309145848e-05	0.0	9.89197835981354e-05	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	Unresolved_Terrimicrobiaceae	96.62	3.38	0.0
MAG636	4.338883271240298e-05	7.82770409212018e-05	6.195652990459701e-05	0.0047167326878222	0.0055058597067315	0.0049632847736215	0.0057291474581813	0.004081376570163	0.0057558949081165	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA6821	UBA6821	Unresolved_UBA6821	100.0	0.68	0.0
MAG181	0.0024587005203695	0.0024265882685572	0.0023078807389462	4.716732687822261e-05	5.661552397667441e-05	5.979861173037972e-05	1.7520328618291695e-05	2.1709449841293066e-05	0.0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA6821	Unresolved_UBA6821	Unresolved_UBA6821	55.45	0.49	0.0
